"ActivityDateTime","ActivityDisplayName","EventId","InitiatedBy","Category","CorrelationId","LoggedByService","OperationType","Result","TargetId","TargetDisplayName","TargetType","TargetUPN","ModifiedProperty","OldValue","NewValue","AdditionalDetails","UserAgent"
"2026-08-21T19:44:12.9044755Z","Add member to role","Directory_28a1d441-7282-438f-9d00-0ff3893b8372_NCDVG_100427660","Proofpoint Essentials M365 App    ","RoleManagement","28a1d441-7282-438f-9d00-0ff3893b8372","Core Directory","Assign","success","f985eb40-7fe8-4e23-afdf-307a75d8d912","Proofpoint Essentials M365 App    ","ServicePrincipal",,"Role.ObjectID",,"""8288d3f0-c291-4833-8d36-9e2eb0a8f2c7""","User-Agent: GuzzleHttp/7; AppId: 3d14cbac-556a-4f27-bd52-3c89d1d7c59d; ServicePrincipalProvisioningType: Other",""
"2026-08-21T19:44:12.9044755Z","Add member to role","Directory_28a1d441-7282-438f-9d00-0ff3893b8372_NCDVG_100427660","Proofpoint Essentials M365 App    ","RoleManagement","28a1d441-7282-438f-9d00-0ff3893b8372","Core Directory","Assign","success","f985eb40-7fe8-4e23-afdf-307a75d8d912","Proofpoint Essentials M365 App    ","ServicePrincipal",,"Role.DisplayName",,"""Exchange Administrator""","User-Agent: GuzzleHttp/7; AppId: 3d14cbac-556a-4f27-bd52-3c89d1d7c59d; ServicePrincipalProvisioningType: Other",""
"2026-08-21T19:44:12.9044755Z","Add member to role","Directory_28a1d441-7282-438f-9d00-0ff3893b8372_NCDVG_100427660","Proofpoint Essentials M365 App    ","RoleManagement","28a1d441-7282-438f-9d00-0ff3893b8372","Core Directory","Assign","success","f985eb40-7fe8-4e23-afdf-307a75d8d912","Proofpoint Essentials M365 App    ","ServicePrincipal",,"Role.TemplateId",,"""29232cdf-9323-42fd-ade2-1d097af3e4de""","User-Agent: GuzzleHttp/7; AppId: 3d14cbac-556a-4f27-bd52-3c89d1d7c59d; ServicePrincipalProvisioningType: Other",""
"2026-08-21T19:44:12.9044755Z","Add member to role","Directory_28a1d441-7282-438f-9d00-0ff3893b8372_NCDVG_100427660","Proofpoint Essentials M365 App    ","RoleManagement","28a1d441-7282-438f-9d00-0ff3893b8372","Core Directory","Assign","success","f985eb40-7fe8-4e23-afdf-307a75d8d912","Proofpoint Essentials M365 App    ","ServicePrincipal",,"Role.WellKnownObjectName",,"""ExchangeServiceAdmins""","User-Agent: GuzzleHttp/7; AppId: 3d14cbac-556a-4f27-bd52-3c89d1d7c59d; ServicePrincipalProvisioningType: Other",""
"2026-08-21T19:44:12.9044755Z","Add member to role","Directory_28a1d441-7282-438f-9d00-0ff3893b8372_NCDVG_100427660","Proofpoint Essentials M365 App    ","RoleManagement","28a1d441-7282-438f-9d00-0ff3893b8372","Core Directory","Assign","success","f985eb40-7fe8-4e23-afdf-307a75d8d912","Proofpoint Essentials M365 App    ","ServicePrincipal",,"TargetId.ServicePrincipalNames",,"""3d14cbac-556a-4f27-bd52-3c89d1d7c59d""","User-Agent: GuzzleHttp/7; AppId: 3d14cbac-556a-4f27-bd52-3c89d1d7c59d; ServicePrincipalProvisioningType: Other",""
"2026-08-21T19:44:12.9044755Z","Add member to role","Directory_28a1d441-7282-438f-9d00-0ff3893b8372_NCDVG_100427660","Proofpoint Essentials M365 App    ","RoleManagement","28a1d441-7282-438f-9d00-0ff3893b8372","Core Directory","Assign","success","8288d3f0-c291-4833-8d36-9e2eb0a8f2c7",,"Role",,,,,"User-Agent: GuzzleHttp/7; AppId: 3d14cbac-556a-4f27-bd52-3c89d1d7c59d; ServicePrincipalProvisioningType: Other",""
"2026-08-21T19:43:46.758729Z","Consent to application","Directory_395cd730-dcb7-4461-b335-9e7e6ce82602_RXA5A_62927467","Azure ESTS Service","ApplicationManagement","395cd730-dcb7-4461-b335-9e7e6ce82602","Core Directory","Assign","success","f985eb40-7fe8-4e23-afdf-307a75d8d912","Proofpoint Essentials M365 App    ","ServicePrincipal",,"ConsentContext.IsAdminConsent",,"""True""","User-Agent: EvoSTS; AppId: 3d14cbac-556a-4f27-bd52-3c89d1d7c59d; AppOwnerOrganizationId: e10b6173-bda5-4ddf-80a1-b79b02f15556; ServicePrincipalProvisioningType: Consent",""
"2026-08-21T19:43:46.758729Z","Consent to application","Directory_395cd730-dcb7-4461-b335-9e7e6ce82602_RXA5A_62927467","Azure ESTS Service","ApplicationManagement","395cd730-dcb7-4461-b335-9e7e6ce82602","Core Directory","Assign","success","f985eb40-7fe8-4e23-afdf-307a75d8d912","Proofpoint Essentials M365 App    ","ServicePrincipal",,"ConsentContext.IsAppOnly",,"""False""","User-Agent: EvoSTS; AppId: 3d14cbac-556a-4f27-bd52-3c89d1d7c59d; AppOwnerOrganizationId: e10b6173-bda5-4ddf-80a1-b79b02f15556; ServicePrincipalProvisioningType: Consent",""
"2026-08-21T19:43:46.758729Z","Consent to application","Directory_395cd730-dcb7-4461-b335-9e7e6ce82602_RXA5A_62927467","Azure ESTS Service","ApplicationManagement","395cd730-dcb7-4461-b335-9e7e6ce82602","Core Directory","Assign","success","f985eb40-7fe8-4e23-afdf-307a75d8d912","Proofpoint Essentials M365 App    ","ServicePrincipal",,"ConsentContext.OnBehalfOfAll",,"""True""","User-Agent: EvoSTS; AppId: 3d14cbac-556a-4f27-bd52-3c89d1d7c59d; AppOwnerOrganizationId: e10b6173-bda5-4ddf-80a1-b79b02f15556; ServicePrincipalProvisioningType: Consent",""
"2026-08-21T19:43:46.758729Z","Consent to application","Directory_395cd730-dcb7-4461-b335-9e7e6ce82602_RXA5A_62927467","Azure ESTS Service","ApplicationManagement","395cd730-dcb7-4461-b335-9e7e6ce82602","Core Directory","Assign","success","f985eb40-7fe8-4e23-afdf-307a75d8d912","Proofpoint Essentials M365 App    ","ServicePrincipal",,"ConsentContext.Tags",,"""WindowsAzureActiveDirectoryIntegratedApp""","User-Agent: EvoSTS; AppId: 3d14cbac-556a-4f27-bd52-3c89d1d7c59d; AppOwnerOrganizationId: e10b6173-bda5-4ddf-80a1-b79b02f15556; ServicePrincipalProvisioningType: Consent",""
"2026-08-21T19:43:46.758729Z","Consent to application","Directory_395cd730-dcb7-4461-b335-9e7e6ce82602_RXA5A_62927467","Azure ESTS Service","ApplicationManagement","395cd730-dcb7-4461-b335-9e7e6ce82602","Core Directory","Assign","success","f985eb40-7fe8-4e23-afdf-307a75d8d912","Proofpoint Essentials M365 App    ","ServicePrincipal",,"ConsentAction.Permissions",,"""[] => []; ""","User-Agent: EvoSTS; AppId: 3d14cbac-556a-4f27-bd52-3c89d1d7c59d; AppOwnerOrganizationId: e10b6173-bda5-4ddf-80a1-b79b02f15556; ServicePrincipalProvisioningType: Consent",""
"2026-08-21T19:43:46.7577261Z","Add app role assignment grant to user","Directory_395cd730-dcb7-4461-b335-9e7e6ce82602_RXA5A_62927462","Azure ESTS Service","UserManagement","395cd730-dcb7-4461-b335-9e7e6ce82602","Core Directory","Assign","success","f985eb40-7fe8-4e23-afdf-307a75d8d912","Proofpoint Essentials M365 App    ","ServicePrincipal",,"AppRole.Id",,"""00000000-0000-0000-0000-000000000000""","User-Agent: EvoSTS; AppId: 3d14cbac-556a-4f27-bd52-3c89d1d7c59d; ServicePrincipalProvisioningType: Consent",""
"2026-08-21T19:43:46.7577261Z","Add app role assignment grant to user","Directory_395cd730-dcb7-4461-b335-9e7e6ce82602_RXA5A_62927462","Azure ESTS Service","UserManagement","395cd730-dcb7-4461-b335-9e7e6ce82602","Core Directory","Assign","success","f985eb40-7fe8-4e23-afdf-307a75d8d912","Proofpoint Essentials M365 App    ","ServicePrincipal",,"AppRole.Value",,"""""","User-Agent: EvoSTS; AppId: 3d14cbac-556a-4f27-bd52-3c89d1d7c59d; ServicePrincipalProvisioningType: Consent",""
"2026-08-21T19:43:46.7577261Z","Add app role assignment grant to user","Directory_395cd730-dcb7-4461-b335-9e7e6ce82602_RXA5A_62927462","Azure ESTS Service","UserManagement","395cd730-dcb7-4461-b335-9e7e6ce82602","Core Directory","Assign","success","f985eb40-7fe8-4e23-afdf-307a75d8d912","Proofpoint Essentials M365 App    ","ServicePrincipal",,"AppRole.DisplayName",,"""""","User-Agent: EvoSTS; AppId: 3d14cbac-556a-4f27-bd52-3c89d1d7c59d; ServicePrincipalProvisioningType: Consent",""
"2026-08-21T19:43:46.7577261Z","Add app role assignment grant to user","Directory_395cd730-dcb7-4461-b335-9e7e6ce82602_RXA5A_62927462","Azure ESTS Service","UserManagement","395cd730-dcb7-4461-b335-9e7e6ce82602","Core Directory","Assign","success","f985eb40-7fe8-4e23-afdf-307a75d8d912","Proofpoint Essentials M365 App    ","ServicePrincipal",,"AppRoleAssignment.CreatedDateTime",,"""2026-08-21T19:43:46.6687253Z""","User-Agent: EvoSTS; AppId: 3d14cbac-556a-4f27-bd52-3c89d1d7c59d; ServicePrincipalProvisioningType: Consent",""
"2026-08-21T19:43:46.7577261Z","Add app role assignment grant to user","Directory_395cd730-dcb7-4461-b335-9e7e6ce82602_RXA5A_62927462","Azure ESTS Service","UserManagement","395cd730-dcb7-4461-b335-9e7e6ce82602","Core Directory","Assign","success","f985eb40-7fe8-4e23-afdf-307a75d8d912","Proofpoint Essentials M365 App    ","ServicePrincipal",,"AppRoleAssignment.LastModifiedDateTime",,"""2026-08-21T19:43:46.6687253Z""","User-Agent: EvoSTS; AppId: 3d14cbac-556a-4f27-bd52-3c89d1d7c59d; ServicePrincipalProvisioningType: Consent",""
"2026-08-21T19:43:46.7577261Z","Add app role assignment grant to user","Directory_395cd730-dcb7-4461-b335-9e7e6ce82602_RXA5A_62927462","Azure ESTS Service","UserManagement","395cd730-dcb7-4461-b335-9e7e6ce82602","Core Directory","Assign","success","f985eb40-7fe8-4e23-afdf-307a75d8d912","Proofpoint Essentials M365 App    ","ServicePrincipal",,"User.ObjectID",,"""5905a196-4754-406b-a004-f6597c185533""","User-Agent: EvoSTS; AppId: 3d14cbac-556a-4f27-bd52-3c89d1d7c59d; ServicePrincipalProvisioningType: Consent",""
"2026-08-21T19:43:46.7577261Z","Add app role assignment grant to user","Directory_395cd730-dcb7-4461-b335-9e7e6ce82602_RXA5A_62927462","Azure ESTS Service","UserManagement","395cd730-dcb7-4461-b335-9e7e6ce82602","Core Directory","Assign","success","f985eb40-7fe8-4e23-afdf-307a75d8d912","Proofpoint Essentials M365 App    ","ServicePrincipal",,"User.UPN",,"""ServIT@pineywoodsfl.onmicrosoft.com""","User-Agent: EvoSTS; AppId: 3d14cbac-556a-4f27-bd52-3c89d1d7c59d; ServicePrincipalProvisioningType: Consent",""
"2026-08-21T19:43:46.7577261Z","Add app role assignment grant to user","Directory_395cd730-dcb7-4461-b335-9e7e6ce82602_RXA5A_62927462","Azure ESTS Service","UserManagement","395cd730-dcb7-4461-b335-9e7e6ce82602","Core Directory","Assign","success","f985eb40-7fe8-4e23-afdf-307a75d8d912","Proofpoint Essentials M365 App    ","ServicePrincipal",,"User.PUID",,"""100320061E214891""","User-Agent: EvoSTS; AppId: 3d14cbac-556a-4f27-bd52-3c89d1d7c59d; ServicePrincipalProvisioningType: Consent",""
"2026-08-21T19:43:46.7577261Z","Add app role assignment grant to user","Directory_395cd730-dcb7-4461-b335-9e7e6ce82602_RXA5A_62927462","Azure ESTS Service","UserManagement","395cd730-dcb7-4461-b335-9e7e6ce82602","Core Directory","Assign","success","f985eb40-7fe8-4e23-afdf-307a75d8d912","Proofpoint Essentials M365 App    ","ServicePrincipal",,"TargetId.ServicePrincipalNames",,"""3d14cbac-556a-4f27-bd52-3c89d1d7c59d""","User-Agent: EvoSTS; AppId: 3d14cbac-556a-4f27-bd52-3c89d1d7c59d; ServicePrincipalProvisioningType: Consent",""
"2026-08-21T19:43:46.7577261Z","Add app role assignment grant to user","Directory_395cd730-dcb7-4461-b335-9e7e6ce82602_RXA5A_62927462","Azure ESTS Service","UserManagement","395cd730-dcb7-4461-b335-9e7e6ce82602","Core Directory","Assign","success","5905a196-4754-406b-a004-f6597c185533",,"User","ServIT@pineywoodsfl.onmicrosoft.com",,,,"User-Agent: EvoSTS; AppId: 3d14cbac-556a-4f27-bd52-3c89d1d7c59d; ServicePrincipalProvisioningType: Consent",""
"2026-08-21T19:43:46.6547276Z","Add app role assignment to service principal","Directory_395cd730-dcb7-4461-b335-9e7e6ce82602_RXA5A_62927427","Azure ESTS Service","ApplicationManagement","395cd730-dcb7-4461-b335-9e7e6ce82602","Core Directory","Assign","success","e8921672-520c-4343-b665-3df0cdbcde84","Office 365 Exchange Online","ServicePrincipal",,"AppRole.Id",,"""dc50a0fb-09a3-484d-be87-e023b12c6440""","User-Agent: EvoSTS; AppId: 00000002-0000-0ff1-ce00-000000000000; ServicePrincipalProvisioningType: Consent",""
"2026-08-21T19:43:46.6547276Z","Add app role assignment to service principal","Directory_395cd730-dcb7-4461-b335-9e7e6ce82602_RXA5A_62927427","Azure ESTS Service","ApplicationManagement","395cd730-dcb7-4461-b335-9e7e6ce82602","Core Directory","Assign","success","e8921672-520c-4343-b665-3df0cdbcde84","Office 365 Exchange Online","ServicePrincipal",,"AppRole.Value",,"""Exchange.ManageAsApp""","User-Agent: EvoSTS; AppId: 00000002-0000-0ff1-ce00-000000000000; ServicePrincipalProvisioningType: Consent",""
"2026-08-21T19:43:46.6547276Z","Add app role assignment to service principal","Directory_395cd730-dcb7-4461-b335-9e7e6ce82602_RXA5A_62927427","Azure ESTS Service","ApplicationManagement","395cd730-dcb7-4461-b335-9e7e6ce82602","Core Directory","Assign","success","e8921672-520c-4343-b665-3df0cdbcde84","Office 365 Exchange Online","ServicePrincipal",,"AppRole.DisplayName",,"""Manage Exchange As Application""","User-Agent: EvoSTS; AppId: 00000002-0000-0ff1-ce00-000000000000; ServicePrincipalProvisioningType: Consent",""
"2026-08-21T19:43:46.6547276Z","Add app role assignment to service principal","Directory_395cd730-dcb7-4461-b335-9e7e6ce82602_RXA5A_62927427","Azure ESTS Service","ApplicationManagement","395cd730-dcb7-4461-b335-9e7e6ce82602","Core Directory","Assign","success","e8921672-520c-4343-b665-3df0cdbcde84","Office 365 Exchange Online","ServicePrincipal",,"AppRoleAssignment.CreatedDateTime",,"""2026-08-21T19:43:46.5687292Z""","User-Agent: EvoSTS; AppId: 00000002-0000-0ff1-ce00-000000000000; ServicePrincipalProvisioningType: Consent",""
"2026-08-21T19:43:46.6547276Z","Add app role assignment to service principal","Directory_395cd730-dcb7-4461-b335-9e7e6ce82602_RXA5A_62927427","Azure ESTS Service","ApplicationManagement","395cd730-dcb7-4461-b335-9e7e6ce82602","Core Directory","Assign","success","e8921672-520c-4343-b665-3df0cdbcde84","Office 365 Exchange Online","ServicePrincipal",,"AppRoleAssignment.LastModifiedDateTime",,"""2026-08-21T19:43:46.5687292Z""","User-Agent: EvoSTS; AppId: 00000002-0000-0ff1-ce00-000000000000; ServicePrincipalProvisioningType: Consent",""
"2026-08-21T19:43:46.6547276Z","Add app role assignment to service principal","Directory_395cd730-dcb7-4461-b335-9e7e6ce82602_RXA5A_62927427","Azure ESTS Service","ApplicationManagement","395cd730-dcb7-4461-b335-9e7e6ce82602","Core Directory","Assign","success","e8921672-520c-4343-b665-3df0cdbcde84","Office 365 Exchange Online","ServicePrincipal",,"ServicePrincipal.ObjectID",,"""f985eb40-7fe8-4e23-afdf-307a75d8d912""","User-Agent: EvoSTS; AppId: 00000002-0000-0ff1-ce00-000000000000; ServicePrincipalProvisioningType: Consent",""
"2026-08-21T19:43:46.6547276Z","Add app role assignment to service principal","Directory_395cd730-dcb7-4461-b335-9e7e6ce82602_RXA5A_62927427","Azure ESTS Service","ApplicationManagement","395cd730-dcb7-4461-b335-9e7e6ce82602","Core Directory","Assign","success","e8921672-520c-4343-b665-3df0cdbcde84","Office 365 Exchange Online","ServicePrincipal",,"ServicePrincipal.DisplayName",,"""Proofpoint Essentials M365 App    ""","User-Agent: EvoSTS; AppId: 00000002-0000-0ff1-ce00-000000000000; ServicePrincipalProvisioningType: Consent",""
"2026-08-21T19:43:46.6547276Z","Add app role assignment to service principal","Directory_395cd730-dcb7-4461-b335-9e7e6ce82602_RXA5A_62927427","Azure ESTS Service","ApplicationManagement","395cd730-dcb7-4461-b335-9e7e6ce82602","Core Directory","Assign","success","e8921672-520c-4343-b665-3df0cdbcde84","Office 365 Exchange Online","ServicePrincipal",,"ServicePrincipal.AppId",,"""3d14cbac-556a-4f27-bd52-3c89d1d7c59d""","User-Agent: EvoSTS; AppId: 00000002-0000-0ff1-ce00-000000000000; ServicePrincipalProvisioningType: Consent",""
"2026-08-21T19:43:46.6547276Z","Add app role assignment to service principal","Directory_395cd730-dcb7-4461-b335-9e7e6ce82602_RXA5A_62927427","Azure ESTS Service","ApplicationManagement","395cd730-dcb7-4461-b335-9e7e6ce82602","Core Directory","Assign","success","e8921672-520c-4343-b665-3df0cdbcde84","Office 365 Exchange Online","ServicePrincipal",,"ServicePrincipal.Name",,"""3d14cbac-556a-4f27-bd52-3c89d1d7c59d""","User-Agent: EvoSTS; AppId: 00000002-0000-0ff1-ce00-000000000000; ServicePrincipalProvisioningType: Consent",""
"2026-08-21T19:43:46.6547276Z","Add app role assignment to service principal","Directory_395cd730-dcb7-4461-b335-9e7e6ce82602_RXA5A_62927427","Azure ESTS Service","ApplicationManagement","395cd730-dcb7-4461-b335-9e7e6ce82602","Core Directory","Assign","success","e8921672-520c-4343-b665-3df0cdbcde84","Office 365 Exchange Online","ServicePrincipal",,"TargetId.ServicePrincipalNames",,"""https://outlook.office.com;Microsoft.Exchange;00000002-0000-0ff1-ce00-000000000000;00000002-0000-0ff1-ce00-000000000000/*.outlook.com;00000002-0000-0ff1-ce00-000000000000/outlook.com;00000002-0000-0ff1-ce00-000000000000/mail.office365.com;00000002-0000-0ff1-ce00-000000000000/outlook.office365.com;https://webmail.apps.mil/;https://ps.protection.outlook.com/;https://outlook-dod.office365.us/;https://outlook.com/;https://outlook.office365.com/;https://outlook.office.com/;https://outlook.office365.com:443/;https://outlook-sdf.office365.com/;https://outlook-sdf.office.com/;https://outlook.office365.us/;https://autodiscover-s.office365.us/;https://ps.compliance.protection.outlook.com;https://outlook-tdf.office.com/ (and 2 more...)""","User-Agent: EvoSTS; AppId: 00000002-0000-0ff1-ce00-000000000000; ServicePrincipalProvisioningType: Consent",""
"2026-08-21T19:43:46.6547276Z","Add app role assignment to service principal","Directory_395cd730-dcb7-4461-b335-9e7e6ce82602_RXA5A_62927427","Azure ESTS Service","ApplicationManagement","395cd730-dcb7-4461-b335-9e7e6ce82602","Core Directory","Assign","success","f985eb40-7fe8-4e23-afdf-307a75d8d912","3d14cbac-556a-4f27-bd52-3c89d1d7c59d","ServicePrincipal",,,,,"User-Agent: EvoSTS; AppId: 00000002-0000-0ff1-ce00-000000000000; ServicePrincipalProvisioningType: Consent",""
"2026-08-21T19:43:46.5437279Z","Add app role assignment to service principal","Directory_395cd730-dcb7-4461-b335-9e7e6ce82602_RXA5A_62927403","Azure ESTS Service","ApplicationManagement","395cd730-dcb7-4461-b335-9e7e6ce82602","Core Directory","Assign","success","e1359286-d6c0-418b-9c27-8a84d6690331","Microsoft Graph","ServicePrincipal",,"AppRole.Id",,"""9acd699f-1e81-4958-b001-93b1d2506e19""","User-Agent: EvoSTS; AppId: 00000003-0000-0000-c000-000000000000; ServicePrincipalProvisioningType: Consent",""
"2026-08-21T19:43:46.5437279Z","Add app role assignment to service principal","Directory_395cd730-dcb7-4461-b335-9e7e6ce82602_RXA5A_62927403","Azure ESTS Service","ApplicationManagement","395cd730-dcb7-4461-b335-9e7e6ce82602","Core Directory","Assign","success","e1359286-d6c0-418b-9c27-8a84d6690331","Microsoft Graph","ServicePrincipal",,"AppRole.Value",,"""EntitlementManagement.ReadWrite.All""","User-Agent: EvoSTS; AppId: 00000003-0000-0000-c000-000000000000; ServicePrincipalProvisioningType: Consent",""
"2026-08-21T19:43:46.5437279Z","Add app role assignment to service principal","Directory_395cd730-dcb7-4461-b335-9e7e6ce82602_RXA5A_62927403","Azure ESTS Service","ApplicationManagement","395cd730-dcb7-4461-b335-9e7e6ce82602","Core Directory","Assign","success","e1359286-d6c0-418b-9c27-8a84d6690331","Microsoft Graph","ServicePrincipal",,"AppRole.DisplayName",,"""Read and write all entitlement management resources""","User-Agent: EvoSTS; AppId: 00000003-0000-0000-c000-000000000000; ServicePrincipalProvisioningType: Consent",""
"2026-08-21T19:43:46.5437279Z","Add app role assignment to service principal","Directory_395cd730-dcb7-4461-b335-9e7e6ce82602_RXA5A_62927403","Azure ESTS Service","ApplicationManagement","395cd730-dcb7-4461-b335-9e7e6ce82602","Core Directory","Assign","success","e1359286-d6c0-418b-9c27-8a84d6690331","Microsoft Graph","ServicePrincipal",,"AppRoleAssignment.CreatedDateTime",,"""2026-08-21T19:43:46.4527269Z""","User-Agent: EvoSTS; AppId: 00000003-0000-0000-c000-000000000000; ServicePrincipalProvisioningType: Consent",""
"2026-08-21T19:43:46.5437279Z","Add app role assignment to service principal","Directory_395cd730-dcb7-4461-b335-9e7e6ce82602_RXA5A_62927403","Azure ESTS Service","ApplicationManagement","395cd730-dcb7-4461-b335-9e7e6ce82602","Core Directory","Assign","success","e1359286-d6c0-418b-9c27-8a84d6690331","Microsoft Graph","ServicePrincipal",,"AppRoleAssignment.LastModifiedDateTime",,"""2026-08-21T19:43:46.4527269Z""","User-Agent: EvoSTS; AppId: 00000003-0000-0000-c000-000000000000; ServicePrincipalProvisioningType: Consent",""
"2026-08-21T19:43:46.5437279Z","Add app role assignment to service principal","Directory_395cd730-dcb7-4461-b335-9e7e6ce82602_RXA5A_62927403","Azure ESTS Service","ApplicationManagement","395cd730-dcb7-4461-b335-9e7e6ce82602","Core Directory","Assign","success","e1359286-d6c0-418b-9c27-8a84d6690331","Microsoft Graph","ServicePrincipal",,"ServicePrincipal.ObjectID",,"""f985eb40-7fe8-4e23-afdf-307a75d8d912""","User-Agent: EvoSTS; AppId: 00000003-0000-0000-c000-000000000000; ServicePrincipalProvisioningType: Consent",""
"2026-08-21T19:43:46.5437279Z","Add app role assignment to service principal","Directory_395cd730-dcb7-4461-b335-9e7e6ce82602_RXA5A_62927403","Azure ESTS Service","ApplicationManagement","395cd730-dcb7-4461-b335-9e7e6ce82602","Core Directory","Assign","success","e1359286-d6c0-418b-9c27-8a84d6690331","Microsoft Graph","ServicePrincipal",,"ServicePrincipal.DisplayName",,"""Proofpoint Essentials M365 App    ""","User-Agent: EvoSTS; AppId: 00000003-0000-0000-c000-000000000000; ServicePrincipalProvisioningType: Consent",""
"2026-08-21T19:43:46.5437279Z","Add app role assignment to service principal","Directory_395cd730-dcb7-4461-b335-9e7e6ce82602_RXA5A_62927403","Azure ESTS Service","ApplicationManagement","395cd730-dcb7-4461-b335-9e7e6ce82602","Core Directory","Assign","success","e1359286-d6c0-418b-9c27-8a84d6690331","Microsoft Graph","ServicePrincipal",,"ServicePrincipal.AppId",,"""3d14cbac-556a-4f27-bd52-3c89d1d7c59d""","User-Agent: EvoSTS; AppId: 00000003-0000-0000-c000-000000000000; ServicePrincipalProvisioningType: Consent",""
"2026-08-21T19:43:46.5437279Z","Add app role assignment to service principal","Directory_395cd730-dcb7-4461-b335-9e7e6ce82602_RXA5A_62927403","Azure ESTS Service","ApplicationManagement","395cd730-dcb7-4461-b335-9e7e6ce82602","Core Directory","Assign","success","e1359286-d6c0-418b-9c27-8a84d6690331","Microsoft Graph","ServicePrincipal",,"ServicePrincipal.Name",,"""3d14cbac-556a-4f27-bd52-3c89d1d7c59d""","User-Agent: EvoSTS; AppId: 00000003-0000-0000-c000-000000000000; ServicePrincipalProvisioningType: Consent",""
"2026-08-21T19:43:46.5437279Z","Add app role assignment to service principal","Directory_395cd730-dcb7-4461-b335-9e7e6ce82602_RXA5A_62927403","Azure ESTS Service","ApplicationManagement","395cd730-dcb7-4461-b335-9e7e6ce82602","Core Directory","Assign","success","e1359286-d6c0-418b-9c27-8a84d6690331","Microsoft Graph","ServicePrincipal",,"TargetId.ServicePrincipalNames",,"""00000003-0000-0000-c000-000000000000;00000003-0000-0000-c000-000000000000/ags.windows.net;https://ags.windows.net;https://graph.microsoft.us;https://graph.microsoft.com;https://canary.graph.microsoft.com;https://graph.microsoft.com/;https://dod-graph.microsoft.us;https://dod-graph.microsoft.us/;https://graph.microsoft.us/;https://canary.graph.microsoft.com/""","User-Agent: EvoSTS; AppId: 00000003-0000-0000-c000-000000000000; ServicePrincipalProvisioningType: Consent",""
"2026-08-21T19:43:46.5437279Z","Add app role assignment to service principal","Directory_395cd730-dcb7-4461-b335-9e7e6ce82602_RXA5A_62927403","Azure ESTS Service","ApplicationManagement","395cd730-dcb7-4461-b335-9e7e6ce82602","Core Directory","Assign","success","f985eb40-7fe8-4e23-afdf-307a75d8d912","3d14cbac-556a-4f27-bd52-3c89d1d7c59d","ServicePrincipal",,,,,"User-Agent: EvoSTS; AppId: 00000003-0000-0000-c000-000000000000; ServicePrincipalProvisioningType: Consent",""
"2026-08-21T19:43:46.4157267Z","Add app role assignment to service principal","Directory_395cd730-dcb7-4461-b335-9e7e6ce82602_RXA5A_62927383","Azure ESTS Service","ApplicationManagement","395cd730-dcb7-4461-b335-9e7e6ce82602","Core Directory","Assign","success","e1359286-d6c0-418b-9c27-8a84d6690331","Microsoft Graph","ServicePrincipal",,"AppRole.Id",,"""dbb9058a-0e50-45d7-ae91-66909b5d4664""","User-Agent: EvoSTS; AppId: 00000003-0000-0000-c000-000000000000; ServicePrincipalProvisioningType: Consent",""
"2026-08-21T19:43:46.4157267Z","Add app role assignment to service principal","Directory_395cd730-dcb7-4461-b335-9e7e6ce82602_RXA5A_62927383","Azure ESTS Service","ApplicationManagement","395cd730-dcb7-4461-b335-9e7e6ce82602","Core Directory","Assign","success","e1359286-d6c0-418b-9c27-8a84d6690331","Microsoft Graph","ServicePrincipal",,"AppRole.Value",,"""Domain.Read.All""","User-Agent: EvoSTS; AppId: 00000003-0000-0000-c000-000000000000; ServicePrincipalProvisioningType: Consent",""
"2026-08-21T19:43:46.4157267Z","Add app role assignment to service principal","Directory_395cd730-dcb7-4461-b335-9e7e6ce82602_RXA5A_62927383","Azure ESTS Service","ApplicationManagement","395cd730-dcb7-4461-b335-9e7e6ce82602","Core Directory","Assign","success","e1359286-d6c0-418b-9c27-8a84d6690331","Microsoft Graph","ServicePrincipal",,"AppRole.DisplayName",,"""Read domains""","User-Agent: EvoSTS; AppId: 00000003-0000-0000-c000-000000000000; ServicePrincipalProvisioningType: Consent",""
"2026-08-21T19:43:46.4157267Z","Add app role assignment to service principal","Directory_395cd730-dcb7-4461-b335-9e7e6ce82602_RXA5A_62927383","Azure ESTS Service","ApplicationManagement","395cd730-dcb7-4461-b335-9e7e6ce82602","Core Directory","Assign","success","e1359286-d6c0-418b-9c27-8a84d6690331","Microsoft Graph","ServicePrincipal",,"AppRoleAssignment.CreatedDateTime",,"""2026-08-21T19:43:46.3297363Z""","User-Agent: EvoSTS; AppId: 00000003-0000-0000-c000-000000000000; ServicePrincipalProvisioningType: Consent",""
"2026-08-21T19:43:46.4157267Z","Add app role assignment to service principal","Directory_395cd730-dcb7-4461-b335-9e7e6ce82602_RXA5A_62927383","Azure ESTS Service","ApplicationManagement","395cd730-dcb7-4461-b335-9e7e6ce82602","Core Directory","Assign","success","e1359286-d6c0-418b-9c27-8a84d6690331","Microsoft Graph","ServicePrincipal",,"AppRoleAssignment.LastModifiedDateTime",,"""2026-08-21T19:43:46.3297363Z""","User-Agent: EvoSTS; AppId: 00000003-0000-0000-c000-000000000000; ServicePrincipalProvisioningType: Consent",""
